weather_year,techs,locs,carriers,unit,flow_out_sum
2011,open_field_pv,NOR_7,electricity,twh,0.0040270496928036
2011,open_field_pv,POL_1,electricity,twh,0.0424036425859797
2011,open_field_pv,POL_2,electricity,twh,5.143465949621024
2011,open_field_pv,POL_3,electricity,twh,65.4331469485932
2011,open_field_pv,POL_4,electricity,twh,3.3754898771481407
2011,open_field_pv,POL_5,electricity,twh,0.0222897507949092
2011,open_field_pv,PRT_1,electricity,twh,29.03048514924837
2011,open_field_pv,PRT_2,electricity,twh,131.69172661181793
2011,open_field_pv,ROU_1,electricity,twh,0.1087967220300697
2011,open_field_pv,ROU_2,electricity,twh,19.062504629820264
2011,open_field_pv,ROU_3,electricity,twh,0.0325905468028414
2011,open_field_pv,SRB_1,electricity,twh,21.361348246500505
2011,open_field_pv,SVK_1,electricity,twh,32.97137817732985
2011,open_field_pv,SVN_1,electricity,twh,0.1054704044776689
2011,open_field_pv,SWE_1,electricity,twh,0.0068395078939182
2011,open_field_pv,SWE_2,electricity,twh,0.0091051186195944
2011,open_field_pv,SWE_3,electricity,twh,21.07382366425357
2011,open_field_pv,SWE_4,electricity,twh,0.025071388867018
2011,pumped_hydro,AUT_1,electricity,twh,6.91532994506297
2011,pumped_hydro,AUT_2,electricity,twh,0.0995956912813244
2011,pumped_hydro,BEL_1,electricity,twh,0.929388972158789
2011,pumped_hydro,BGR_1,electricity,twh,2.5528268123885125
2011,pumped_hydro,BIH_1,electricity,twh,0.0111345578952574
2011,pumped_hydro,CHE_1,electricity,twh,4.986671853521992
2011,pumped_hydro,CHE_2,electricity,twh,2.8636633202946564
2011,pumped_hydro,CZE_1,electricity,twh,0.0944865482301814
2011,pumped_hydro,CZE_2,electricity,twh,0.9506585114240932
2011,pumped_hydro,DEU_1,electricity,twh,0.2638668067337362
2011,pumped_hydro,DEU_3,electricity,twh,0.3000014035769757
2011,pumped_hydro,DEU_4,electricity,twh,2.353182046968895
2011,pumped_hydro,DEU_5,electricity,twh,0.5558607832069655
2011,pumped_hydro,DEU_6,electricity,twh,2.219250302667242
2011,pumped_hydro,DEU_7,electricity,twh,0.4847301676009039
2011,pumped_hydro,ESP_1,electricity,twh,2.403382927074796
2011,pumped_hydro,ESP_11,electricity,twh,2.4785762833829774
2011,pumped_hydro,ESP_2,electricity,twh,4.878828689453886
2011,pumped_hydro,ESP_3,electricity,twh,0.3975607913988066
2011,pumped_hydro,ESP_5,electricity,twh,0.6227032799647712
2011,pumped_hydro,ESP_6,electricity,twh,0.8175765077924904
2011,pumped_hydro,ESP_8,electricity,twh,1.068657397080508
2011,pumped_hydro,ESP_9,electricity,twh,1.2121748233327283
2011,pumped_hydro,FRA_14,electricity,twh,0.7872282990606825
2011,pumped_hydro,FRA_2,electricity,twh,1.5995476668672115
2011,pumped_hydro,FRA_7,electricity,twh,5.211089336254682
2011,pumped_hydro,GBR_3,electricity,twh,1.5945050970943817
2011,pumped_hydro,GBR_5,electricity,twh,0.778052025200036
2011,pumped_hydro,GRC_1,electricity,twh,1.0016813515509964
2011,pumped_hydro,HRV_1,electricity,twh,0.999570450706366
2011,pumped_hydro,IRL_1,electricity,twh,0.2562932724620391
2011,pumped_hydro,ITA_1,electricity,twh,9.79427790685401
2011,pumped_hydro,ITA_3,electricity,twh,3.6252557325457184
2011,pumped_hydro,ITA_5,electricity,twh,1.1118142343423487
2011,pumped_hydro,ITA_6,electricity,twh,0.6567019955932054
2011,pumped_hydro,LTU_1,electricity,twh,1.036936694500755
2011,pumped_hydro,LUX_1,electricity,twh,0.720869521394055
2011,pumped_hydro,NOR_1,electricity,twh,1.772245429952919
2011,pumped_hydro,NOR_3,electricity,twh,0.8278824483874042
2011,pumped_hydro,NOR_6,electricity,twh,0.1124138230122864
2011,pumped_hydro,POL_2,electricity,twh,0.1362996452434595
2011,pumped_hydro,POL_3,electricity,twh,0.3215492782395603
2011,pumped_hydro,POL_4,electricity,twh,0.0473867583987182
2011,pumped_hydro,POL_5,electricity,twh,1.182129813608242
2011,pumped_hydro,PRT_1,electricity,twh,5.527092578028057
2011,pumped_hydro,PRT_2,electricity,twh,0.8259926456624618
2011,pumped_hydro,SRB_1,electricity,twh,0.9880986179521364
2011,pumped_hydro,SVK_1,electricity,twh,1.5174206480773305
2011,pumped_hydro,SVN_1,electricity,twh,0.3033664804909285
2011,pumped_hydro,SWE_3,electricity,twh,0.1630969466302121
2011,roof_mounted_pv,ALB_1,electricity,twh,0.0023560196137931
2011,roof_mounted_pv,AUT_1,electricity,twh,0.0022260539234183
2011,roof_mounted_pv,AUT_2,electricity,twh,0.0023431765988602
2011,roof_mounted_pv,AUT_3,electricity,twh,0.0022421528700032
2011,roof_mounted_pv,BEL_1,electricity,twh,0.0013461776397601
2011,roof_mounted_pv,BGR_1,electricity,twh,0.0017456810748917
2011,roof_mounted_pv,BIH_1,electricity,twh,0.0023375937009228
2011,roof_mounted_pv,CHE_1,electricity,twh,0.0021388152976828
2011,roof_mounted_pv,CHE_2,electricity,twh,0.0016186714609999
2011,roof_mounted_pv,CYP_1,electricity,twh,0.0033021161981758
2011,roof_mounted_pv,CZE_1,electricity,twh,0.0019267560653237
2011,roof_mounted_pv,CZE_2,electricity,twh,0.002105954934766
2011,roof_mounted_pv,DEU_1,electricity,twh,0.0011536369420375
2011,roof_mounted_pv,DEU_2,electricity,twh,0.0013884449512906
2011,roof_mounted_pv,DEU_3,electricity,twh,0.0013311188282755
2011,roof_mounted_pv,DEU_4,electricity,twh,0.0013557730015624
2011,roof_mounted_pv,DEU_5,electricity,twh,0.0013174478470661
2011,roof_mounted_pv,DEU_6,electricity,twh,0.0014598831340394
2011,roof_mounted_pv,DEU_7,electricity,twh,0.0014223485490576
2011,roof_mounted_pv,DNK_1,electricity,twh,0.0016858462233948
2011,roof_mounted_pv,DNK_2,electricity,twh,0.0019694320732085
2011,roof_mounted_pv,ESP_1,electricity,twh,0.0024333892994638
2011,roof_mounted_pv,ESP_10,electricity,twh,0.0028294536117605
2011,roof_mounted_pv,ESP_11,electricity,twh,0.0027113134952527
2011,roof_mounted_pv,ESP_2,electricity,twh,0.002499372315628
2011,roof_mounted_pv,ESP_3,electricity,twh,0.0024164818417571
2011,roof_mounted_pv,ESP_4,electricity,twh,0.0024323557302767
2011,roof_mounted_pv,ESP_5,electricity,twh,0.0019147693404675
2011,roof_mounted_pv,ESP_6,electricity,twh,0.0026641125246045
2011,roof_mounted_pv,ESP_7,electricity,twh,0.0026398970335863
2011,roof_mounted_pv,ESP_8,electricity,twh,0.0026380377365502
2011,roof_mounted_pv,ESP_9,electricity,twh,0.0027974044088374
2011,roof_mounted_pv,EST_1,electricity,twh,0.0016900423780084
2011,roof_mounted_pv,FIN_1,electricity,twh,0.0010925277569124
2011,roof_mounted_pv,FIN_2,electricity,twh,0.0015695583651894
2011,roof_mounted_pv,FRA_1,electricity,twh,0.0018297971898946
2011,roof_mounted_pv,FRA_10,electricity,twh,0.0020275407979872
2011,roof_mounted_pv,FRA_11,electricity,twh,0.0023187287467593
2011,roof_mounted_pv,FRA_12,electricity,twh,0.0018812504977785
2011,roof_mounted_pv,FRA_13,electricity,twh,0.0015607953238182
2011,roof_mounted_pv,FRA_14,electricity,twh,0.0018636927109454
2011,roof_mounted_pv,FRA_15,electricity,twh,0.002012651793444
2011,roof_mounted_pv,FRA_2,electricity,twh,0.0021201752897641
2011,roof_mounted_pv,FRA_3,electricity,twh,0.0019192239676045
2011,roof_mounted_pv,FRA_4,electricity,twh,0.0015731036085147
2011,roof_mounted_pv,FRA_5,electricity,twh,0.0018362755518314
2011,roof_mounted_pv,FRA_6,electricity,twh,0.0023791942743864
2011,roof_mounted_pv,FRA_7,electricity,twh,0.0023527970779098
2011,roof_mounted_pv,FRA_8,electricity,twh,0.0014778568629479
2011,roof_mounted_pv,FRA_9,electricity,twh,0.002209623929446
2011,roof_mounted_pv,GBR_1,electricity,twh,0.0012781028139931
2011,roof_mounted_pv,GBR_2,electricity,twh,0.0022828504152201
2011,roof_mounted_pv,GBR_3,electricity,twh,0.0012038739968685
2011,roof_mounted_pv,GBR_4,electricity,twh,0.0018423373064641
2011,roof_mounted_pv,GBR_5,electricity,twh,0.0017518660695037
2011,roof_mounted_pv,GBR_6,electricity,twh,0.0018138174702363
2011,roof_mounted_pv,GRC_1,electricity,twh,0.0026060611830238
2011,roof_mounted_pv,GRC_2,electricity,twh,0.0027894369676124
2011,roof_mounted_pv,HRV_1,electricity,twh,0.0018918432944051
2011,roof_mounted_pv,HUN_1,electricity,twh,0.0014883946930422
2011,roof_mounted_pv,IRL_1,electricity,twh,0.0019647248039681
2011,roof_mounted_pv,ISL_1,electricity,twh,0.0005636227977791
2011,roof_mounted_pv,ITA_1,electricity,twh,0.0018835681007613
2011,roof_mounted_pv,ITA_2,electricity,twh,0.0023643079685169
2011,roof_mounted_pv,ITA_3,electricity,twh,0.0016195290518134
2011,roof_mounted_pv,ITA_4,electricity,twh,0.0023649161228981
2011,roof_mounted_pv,ITA_5,electricity,twh,0.0027393029821012
2011,roof_mounted_pv,ITA_6,electricity,twh,0.0026835396884188
2011,roof_mounted_pv,LTU_1,electricity,twh,0.0018797630646658
2011,roof_mounted_pv,LUX_1,electricity,twh,0.001527374329214
2011,roof_mounted_pv,LVA_1,electricity,twh,0.001788808658131
2011,roof_mounted_pv,MKD_1,electricity,twh,0.0021154646687355
2011,roof_mounted_pv,MNE_1,electricity,twh,0.0018907704088072
2011,roof_mounted_pv,NLD_1,electricity,twh,0.0012902807199459
2011,roof_mounted_pv,NOR_1,electricity,twh,0.0008134799591283
2011,roof_mounted_pv,NOR_2,electricity,twh,0.0010022618042225
2011,roof_mounted_pv,NOR_3,electricity,twh,0.0007438412718298
2011,roof_mounted_pv,NOR_4,electricity,twh,0.0012565815939636
2011,roof_mounted_pv,NOR_5,electricity,twh,0.0007745760836788
2011,roof_mounted_pv,NOR_6,electricity,twh,0.0007508273720867
2011,roof_mounted_pv,NOR_7,electricity,twh,0.0005356717213183
2011,roof_mounted_pv,POL_1,electricity,twh,0.0017171976504135
2011,roof_mounted_pv,POL_2,electricity,twh,0.0019494166533092
2011,roof_mounted_pv,POL_3,electricity,twh,0.0018603899238702
2011,roof_mounted_pv,POL_4,electricity,twh,0.0018912281216425
2011,roof_mounted_pv,POL_5,electricity,twh,0.0019811761568004
2011,roof_mounted_pv,PRT_1,electricity,twh,0.0019596732859457
2011,roof_mounted_pv,PRT_2,electricity,twh,0.0021940952508846
2011,roof_mounted_pv,ROU_1,electricity,twh,0.0019227137501033
2011,roof_mounted_pv,ROU_2,electricity,twh,0.0018578728749819
2011,roof_mounted_pv,ROU_3,electricity,twh,0.0017313824421177
2011,roof_mounted_pv,SRB_1,electricity,twh,0.0016391545900074
2011,roof_mounted_pv,SVK_1,electricity,twh,0.0019729138406388
2011,roof_mounted_pv,SVN_1,electricity,twh,0.0024262468466413
2011,roof_mounted_pv,SWE_1,electricity,twh,0.0008283529770928
2011,roof_mounted_pv,SWE_2,electricity,twh,0.0012670966980488
2011,roof_mounted_pv,SWE_3,electricity,twh,0.0017157600033187
2011,roof_mounted_pv,SWE_4,electricity,twh,0.0018372958934624
2011,waste_supply,AUT_1,waste,twh,1.40864517822332
2011,waste_supply,AUT_2,waste,twh,1.913711120426377
2011,waste_supply,AUT_3,waste,twh,2.541762792787287
2011,waste_supply,BEL_1,waste,twh,9.658451752900428
2011,waste_supply,BIH_1,waste,twh,0.0044485665887423
2011,waste_supply,CHE_1,waste,twh,10.895162545356111
2011,waste_supply,CHE_2,waste,twh,1.3898520715563112
2011,waste_supply,CZE_1,waste,twh,0.7578147089861882
2011,waste_supply,CZE_2,waste,twh,0.5788551295503879
2011,waste_supply,DEU_1,waste,twh,9.758156612845395
2011,waste_supply,DEU_2,waste,twh,5.704808274034138
2011,waste_supply,DEU_3,waste,twh,13.1639219820655
2011,waste_supply,DEU_4,waste,twh,6.026547642771827
2011,waste_supply,DEU_5,waste,twh,8.29015894216262
2011,waste_supply,DEU_6,waste,twh,7.9632522648200545
2011,waste_supply,DEU_7,waste,twh,9.483443160621905
2011,waste_supply,DNK_1,waste,twh,5.478560303673734
2011,waste_supply,DNK_2,waste,twh,4.582276201530242
2011,waste_supply,ESP_1,waste,twh,0.2741917031198243
2011,waste_supply,ESP_10,waste,twh,0.3200430797303751
2011,waste_supply,ESP_11,waste,twh,0.7500067184421273
2011,waste_supply,ESP_2,waste,twh,0.2703074092053413
2011,waste_supply,ESP_3,waste,twh,0.1840126614143014
2011,waste_supply,ESP_4,waste,twh,0.3230032788568971
2011,waste_supply,ESP_5,waste,twh,0.1405395076529513
2011,waste_supply,ESP_6,waste,twh,0.7905754900326123
2011,waste_supply,ESP_7,waste,twh,0.6872915193974306
2011,waste_supply,ESP_8,waste,twh,0.2457055139677688
2011,waste_supply,ESP_9,waste,twh,0.5510072301316107
2011,waste_supply,FIN_1,waste,twh,0.321799174256713
2011,waste_supply,FIN_2,waste,twh,2.311537330946474
2011,waste_supply,FRA_1,waste,twh,2.2201917669323854
2011,waste_supply,FRA_10,waste,twh,4.829422048458262
2011,waste_supply,FRA_11,waste,twh,0.7660753067135682
2011,waste_supply,FRA_12,waste,twh,2.0647418432540565
2011,waste_supply,FRA_13,waste,twh,2.861790781532397
2011,waste_supply,FRA_14,waste,twh,0.3350998715127906
2011,waste_supply,FRA_15,waste,twh,0.127104222850543
2011,waste_supply,FRA_2,waste,twh,1.310994054106251
2011,waste_supply,FRA_3,waste,twh,2.2324054028011684
2011,waste_supply,FRA_4,waste,twh,1.786484375716445
2011,waste_supply,FRA_5,waste,twh,1.4662518380043037
2011,waste_supply,FRA_6,waste,twh,1.432157893121763
2011,waste_supply,FRA_7,waste,twh,1.4023699502150748
2011,waste_supply,FRA_8,waste,twh,1.9555623159073003
2011,waste_supply,FRA_9,waste,twh,0.8321640106725121
2011,waste_supply,GBR_1,waste,twh,4.583395366866954
2011,waste_supply,GBR_2,waste,twh,1.025902630227559
2011,waste_supply,GBR_3,waste,twh,4.454904440584719
2011,waste_supply,GBR_4,waste,twh,1.2045065322096895
2011,waste_supply,GBR_5,waste,twh,0.6689420333749138
2011,waste_supply,GBR_6,waste,twh,0.3529484030281001
2011,waste_supply,GRC_1,waste,twh,0.1335761693394775
2011,waste_supply,GRC_2,waste,twh,0.1928273364616534
2011,waste_supply,HUN_1,waste,twh,1.2800073084560908
2011,waste_supply,ITA_1,waste,twh,9.289688041459936
2011,waste_supply,ITA_2,waste,twh,2.086780073949167
2011,waste_supply,ITA_3,waste,twh,4.254630144545397
2011,waste_supply,ITA_4,waste,twh,2.28854669082806
2011,waste_supply,ITA_5,waste,twh,1.651890031177838
2011,waste_supply,ITA_6,waste,twh,0.5404533132204894
2011,waste_supply,LUX_1,waste,twh,0.3404003640116604
2011,waste_supply,NLD_1,waste,twh,17.95306286401137
2011,waste_supply,NOR_1,waste,twh,0.3795066645691004
2011,waste_supply,NOR_2,waste,twh,0.353177766353566
2011,waste_supply,NOR_3,waste,twh,0.3166240390387227
2011,waste_supply,NOR_4,waste,twh,0.977375594162648
2011,waste_supply,NOR_5,waste,twh,0.2892661001563887
2011,waste_supply,NOR_6,waste,twh,0.2540516537883179
2011,waste_supply,NOR_7,waste,twh,0.0350493411240091
2011,waste_supply,POL_1,waste,twh,0.0539234044807956
2011,waste_supply,POL_2,waste,twh,0.0382990107874457
2011,waste_supply,POL_3,waste,twh,0.0553818975247957
2011,waste_supply,POL_4,waste,twh,0.0539707151763286
2011,waste_supply,POL_5,waste,twh,0.0376281809779115
2011,waste_supply,PRT_1,waste,twh,1.187804356090623
2011,waste_supply,PRT_2,waste,twh,1.1624880385992995
2011,waste_supply,SRB_1,waste,twh,0.0800073084561219
2011,waste_supply,SVK_1,waste,twh,0.361118419567218
2011,waste_supply,SVN_1,waste,twh,0.0730628640116785
2011,waste_supply,SWE_1,waste,twh,0.3541444016855951
2011,waste_supply,SWE_2,waste,twh,1.3046580874233915
2011,waste_supply,SWE_3,waste,twh,9.665114484754405
2011,waste_supply,SWE_4,waste,twh,2.8419455932942377
2011,wind_offshore,ALB_1,electricity,twh,0.0022937600286844
2011,wind_offshore,BEL_1,electricity,twh,0.0095909428139475
2011,wind_offshore,BGR_1,electricity,twh,0.0038076130421817
2011,wind_offshore,BIH_1,electricity,twh,0.0019428518650887
2011,wind_offshore,CYP_1,electricity,twh,0.0032098423648663
2011,wind_offshore,DEU_1,electricity,twh,0.0270735576115626
2011,wind_offshore,DEU_2,electricity,twh,0.0267006318097419
2011,wind_offshore,DNK_1,electricity,twh,0.0088847638063041
2011,wind_offshore,DNK_2,electricity,twh,0.0091194746609116
2011,wind_offshore,ESP_1,electricity,twh,0.0053953198918907
2011,wind_offshore,ESP_10,electricity,twh,0.0061136995764616
2011,wind_offshore,ESP_11,electricity,twh,0.0048018768073257
2011,wind_offshore,ESP_2,electricity,twh,0.0049417388710796
2011,wind_offshore,ESP_4,electricity,twh,0.0067862433375093
2011,wind_offshore,ESP_6,electricity,twh,0.0058427826793153
2011,wind_offshore,ESP_9,electricity,twh,0.0042857799698883
2011,wind_offshore,EST_1,electricity,twh,0.006570974521642
2011,wind_offshore,FIN_1,electricity,twh,0.0048091409388196
2011,wind_offshore,FIN_2,electricity,twh,0.0072495854884326
2011,wind_offshore,FRA_1,electricity,twh,0.0086500321359223
2011,wind_offshore,FRA_13,electricity,twh,0.0062907831821779
2011,wind_offshore,FRA_15,electricity,twh,0.088932495257672
2011,wind_offshore,FRA_2,electricity,twh,0.0081123991031634
2011,wind_offshore,FRA_3,electricity,twh,0.0119756975359247
2011,wind_offshore,FRA_4,electricity,twh,0.0070461537709717
2011,wind_offshore,FRA_8,electricity,twh,0.0068277645730897
2011,wind_offshore,FRA_9,electricity,twh,0.0052118720358723
2011,wind_offshore,GBR_1,electricity,twh,0.0853381622400223
2011,wind_offshore,GBR_2,electricity,twh,0.02746037481386
2011,wind_offshore,GBR_3,electricity,twh,0.0280936899447642
2011,wind_offshore,GBR_4,electricity,twh,0.0167132753405118
2011,wind_offshore,GBR_5,electricity,twh,0.0169973465061955
2011,wind_offshore,GBR_6,electricity,twh,0.0147981217892932
2011,wind_offshore,GRC_1,electricity,twh,0.0046293754076705
2011,wind_offshore,GRC_2,electricity,twh,0.0050718169007631
2011,wind_offshore,HRV_1,electricity,twh,0.0029384481223982
2011,wind_offshore,IRL_1,electricity,twh,0.0155258170512589
2011,wind_offshore,ISL_1,electricity,twh,0.0092777623354515
2011,wind_offshore,ITA_1,electricity,twh,0.0071443180301919
2011,wind_offshore,ITA_2,electricity,twh,0.0030348957805686
2011,wind_offshore,ITA_3,electricity,twh,0.003074373502353
2011,wind_offshore,ITA_4,electricity,twh,0.0031345337134992
2011,wind_offshore,ITA_5,electricity,twh,0.0028068367315228
2011,wind_offshore,ITA_6,electricity,twh,0.0025171099834856
2011,wind_offshore,LTU_1,electricity,twh,0.019315022641752
2011,wind_offshore,LVA_1,electricity,twh,0.0088515945718061
2011,wind_offshore,MNE_1,electricity,twh,0.002821772264456
2011,wind_offshore,NLD_1,electricity,twh,0.0325263883617001
2011,wind_offshore,NOR_1,electricity,twh,0.0226101247485725
2011,wind_offshore,NOR_2,electricity,twh,0.0337723177242836
2011,wind_offshore,NOR_3,electricity,twh,0.0194198919163466
2011,wind_offshore,NOR_4,electricity,twh,0.1396559886350514
2011,wind_offshore,NOR_5,electricity,twh,0.0240706658393509
2011,wind_offshore,NOR_6,electricity,twh,0.0177789403102263
2011,wind_offshore,NOR_7,electricity,twh,0.0099991750574099
2011,wind_offshore,POL_4,electricity,twh,0.0145383640101353
2011,wind_offshore,POL_5,electricity,twh,0.0100944875074967
2011,wind_offshore,PRT_1,electricity,twh,0.0063444997146891
2011,wind_offshore,PRT_2,electricity,twh,0.0048422732475801
2011,wind_offshore,ROU_3,electricity,twh,0.004143872448703
2011,wind_offshore,SVN_1,electricity,twh,0.0025731148546394
2011,wind_offshore,SWE_1,electricity,twh,0.0053423629977417
2011,wind_offshore,SWE_2,electricity,twh,0.0054907692220051
2011,wind_offshore,SWE_3,electricity,twh,0.0062487375873013
2011,wind_offshore,SWE_4,electricity,twh,0.003926100151256
2011,wind_onshore,ALB_1,electricity,twh,0.0100385032165914
2011,wind_onshore,AUT_1,electricity,twh,0.0037377234791454
2011,wind_onshore,AUT_2,electricity,twh,0.018297827403653
2011,wind_onshore,AUT_3,electricity,twh,262.294722177445
2011,wind_onshore,BEL_1,electricity,twh,0.8975731128043493
2011,wind_onshore,BGR_1,electricity,twh,0.0142365887288614
2011,wind_onshore,BIH_1,electricity,twh,0.026357261822427
2011,wind_onshore,CHE_1,electricity,twh,0.0053919104216939
2011,wind_onshore,CHE_2,electricity,twh,0.0012948080592394
2011,wind_onshore,CYP_1,electricity,twh,8.740179222444429
2011,wind_onshore,CZE_1,electricity,twh,0.0674170914709565
2011,wind_onshore,CZE_2,electricity,twh,44.64357704081637
2011,wind_onshore,DEU_1,electricity,twh,343.3003009074096
2011,wind_onshore,DEU_2,electricity,twh,97.30269179667434
2011,wind_onshore,DEU_3,electricity,twh,0.0813663203160076
2011,wind_onshore,DEU_4,electricity,twh,0.0501203806602975
2011,wind_onshore,DEU_5,electricity,twh,0.0255901319515281
2011,wind_onshore,DEU_6,electricity,twh,0.0168899617419598
2011,wind_onshore,DEU_7,electricity,twh,0.0157678616771916
2011,wind_onshore,DNK_1,electricity,twh,528.0131871909433
2011,wind_onshore,DNK_2,electricity,twh,90.18693814532064
2011,wind_onshore,ESP_1,electricity,twh,61.37747414642378
2011,wind_onshore,ESP_10,electricity,twh,0.0137007429518095
2011,wind_onshore,ESP_11,electricity,twh,32.72719621785477
2011,wind_onshore,ESP_2,electricity,twh,0.0945950538529588
2011,wind_onshore,ESP_3,electricity,twh,21.432937898206355
2011,wind_onshore,ESP_4,electricity,twh,0.3954579707950187
2011,wind_onshore,ESP_5,electricity,twh,128.97961456742257
2011,wind_onshore,ESP_6,electricity,twh,0.0223475180137703
2011,wind_onshore,ESP_7,electricity,twh,0.058918678463033
2011,wind_onshore,ESP_8,electricity,twh,0.0427112811423776
2011,wind_onshore,ESP_9,electricity,twh,0.1303312943702274
2011,wind_onshore,EST_1,electricity,twh,141.95392023912984
2011,wind_onshore,FIN_1,electricity,twh,2.947853472124138
2011,wind_onshore,FIN_2,electricity,twh,126.38474231064902
2011,wind_onshore,FRA_1,electricity,twh,0.0147959244119405
2011,wind_onshore,FRA_10,electricity,twh,0.0842951876065365
2011,wind_onshore,FRA_11,electricity,twh,0.0432782721909314
2011,wind_onshore,FRA_12,electricity,twh,0.0290675207247481
2011,wind_onshore,FRA_13,electricity,twh,251.46681505971375
2011,wind_onshore,FRA_14,electricity,twh,0.0555129187790253
2011,wind_onshore,FRA_15,electricity,twh,0.071160045496777
2011,wind_onshore,FRA_2,electricity,twh,0.4558766215237505
2011,wind_onshore,FRA_3,electricity,twh,0.0869673832159628
2011,wind_onshore,FRA_4,electricity,twh,11.266989106487063
2011,wind_onshore,FRA_5,electricity,twh,0.0335473621044277
2011,wind_onshore,FRA_6,electricity,twh,0.0398673378754294
2011,wind_onshore,FRA_7,electricity,twh,0.0054108862766242
2011,wind_onshore,FRA_8,electricity,twh,301.71852354296186
2011,wind_onshore,FRA_9,electricity,twh,301.88548130793004
2011,wind_onshore,GBR_1,electricity,twh,573.6260919312281
2011,wind_onshore,GBR_2,electricity,twh,327.1481683738992
2011,wind_onshore,GBR_3,electricity,twh,461.0158715058346
2011,wind_onshore,GBR_4,electricity,twh,78.13276378300154
2011,wind_onshore,GBR_5,electricity,twh,1556.1889124853135
2011,wind_onshore,GBR_6,electricity,twh,86.79548887005123
2011,wind_onshore,GRC_1,electricity,twh,0.0119036131384129
2011,wind_onshore,GRC_2,electricity,twh,44.43465536590313
2011,wind_onshore,HRV_1,electricity,twh,55.33903673696315
2011,wind_onshore,HUN_1,electricity,twh,0.1217825186779486
2011,wind_onshore,IRL_1,electricity,twh,841.7012894713187
2011,wind_onshore,ISL_1,electricity,twh,476.0406845773372
2011,wind_onshore,ITA_1,electricity,twh,0.0037712566168381
2011,wind_onshore,ITA_2,electricity,twh,12.55888375421068
2011,wind_onshore,ITA_3,electricity,twh,0.0144086494364171
2011,wind_onshore,ITA_4,electricity,twh,68.73673249553087
2011,wind_onshore,ITA_5,electricity,twh,83.63741973240361
2011,wind_onshore,ITA_6,electricity,twh,33.33032334950648
2011,wind_onshore,LTU_1,electricity,twh,0.0809843350771916
2011,wind_onshore,LUX_1,electricity,twh,13.461929948862943
2011,wind_onshore,LVA_1,electricity,twh,0.0389193967345322
2011,wind_onshore,MKD_1,electricity,twh,0.0056144553369944
2011,wind_onshore,MNE_1,electricity,twh,0.0180187846401708
2011,wind_onshore,NLD_1,electricity,twh,269.95102672426015
2011,wind_onshore,NOR_1,electricity,twh,136.28486334677478
2011,wind_onshore,NOR_2,electricity,twh,0.0249885012012784
2011,wind_onshore,NOR_3,electricity,twh,0.022227181886215
2011,wind_onshore,NOR_4,electricity,twh,0.0166773875015199
2011,wind_onshore,NOR_5,electricity,twh,9.475252074269044
2011,wind_onshore,NOR_6,electricity,twh,0.1863267297208194
2011,wind_onshore,NOR_7,electricity,twh,222.42442937776264
2011,wind_onshore,POL_1,electricity,twh,0.0340573650861356
2011,wind_onshore,POL_2,electricity,twh,0.0424657060015631
2011,wind_onshore,POL_3,electricity,twh,0.0479548178002786
2011,wind_onshore,POL_4,electricity,twh,0.0430924210877471
2011,wind_onshore,POL_5,electricity,twh,486.87188226645486
2011,wind_onshore,PRT_1,electricity,twh,0.1864889129940956
2011,wind_onshore,PRT_2,electricity,twh,759.9906025425819
2011,wind_onshore,ROU_1,electricity,twh,0.0128511128812583
2011,wind_onshore,ROU_2,electricity,twh,0.0166272148064703
2011,wind_onshore,ROU_3,electricity,twh,322.5871793427948
2011,wind_onshore,SRB_1,electricity,twh,0.0194231450783137
2011,wind_onshore,SVK_1,electricity,twh,0.1040865629404365
2011,wind_onshore,SVN_1,electricity,twh,0.0233707712432765
2011,wind_onshore,SWE_1,electricity,twh,0.0330337483126195
2011,wind_onshore,SWE_2,electricity,twh,0.0737796524770237
2011,wind_onshore,SWE_3,electricity,twh,0.106361836219353
2011,wind_onshore,SWE_4,electricity,twh,671.3474076892745
2012,battery,ALB_1,electricity,twh,0.0243428426879013
2012,battery,AUT_1,electricity,twh,0.0211230563977998
2012,battery,AUT_2,electricity,twh,0.0221398687075788
2012,battery,AUT_3,electricity,twh,0.0226043151096711
2012,battery,BEL_1,electricity,twh,0.0216076372884663
2012,battery,BGR_1,electricity,twh,0.0233954716295153
2012,battery,BIH_1,electricity,twh,0.0218115696647886
2012,battery,CHE_1,electricity,twh,0.020711530768338
2012,battery,CHE_2,electricity,twh,0.0203618347000812
2012,battery,CYP_1,electricity,twh,0.0319881214028475
2012,battery,CZE_1,electricity,twh,0.0202907262132815
2012,battery,CZE_2,electricity,twh,0.0219266727983966
2012,battery,DEU_1,electricity,twh,0.0223144364428891
2012,battery,DEU_2,electricity,twh,0.0234387377535096
2012,battery,DEU_3,electricity,twh,0.0217857323415287
2012,battery,DEU_4,electricity,twh,0.0229008735721764
2012,battery,DEU_5,electricity,twh,0.0219678259558135
2012,battery,DEU_6,electricity,twh,0.0227493469928068
2012,battery,DEU_7,electricity,twh,0.0240686886972261
2012,battery,DNK_1,electricity,twh,0.0217618273314168
2012,battery,DNK_2,electricity,twh,0.0204515147267965
2012,battery,ESP_1,electricity,twh,0.0209307738035367
2012,battery,ESP_10,electricity,twh,0.0224548308775865
2012,battery,ESP_11,electricity,twh,0.0219428419344739
2012,battery,ESP_2,electricity,twh,0.0206650078675752
2012,battery,ESP_3,electricity,twh,0.0212004314187138
