,techs,locs,carriers,spores,total_carrier_prod,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
32,bss_liion,NL,electricity,50,879.1284510809504,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
33,bss_liion,NL,electricity,1,1.5312647181439838,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
34,bss_liion,NL,electricity,47,193.12389121227707,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
35,bss_liion,NL,electricity,19,268.0017573360234,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
36,bss_liion,NL,electricity,7,7.284246580039391,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
37,bss_liion,NL,electricity,5,11.716481572076601,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
38,bss_liion,NL,electricity,6,1200.0924547509937,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
39,bss_liion,NL,electricity,21,1069.9216406340365,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
40,bss_liion,NL,electricity,9,13.88100304987252,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
41,bss_liion,NL,electricity,22,25.27672128414774,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
42,bss_liion,NL,electricity,49,133.0348572601713,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
43,bss_liion,NL,electricity,16,1472.4079878063487,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
44,bss_liion,NL,electricity,2,229.3670468840588,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
45,bss_liion,NL,electricity,0,11937.110467828701,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
46,bss_liion,NL,electricity,48,710.4395606309236,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
47,bss_liion,NL,electricity,23,756.2367533825577,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
48,bss_liion,NL,electricity,17,104.67668715308024,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
49,bss_liion,NL,electricity,8,1012.8603684899103,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
50,bss_liion,NL,electricity,20,1133.8379216217309,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
51,bss_nas,NL,electricity,23,61.79049755771211,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
52,bss_nas,NL,electricity,18,12.680017338628204,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
53,bss_nas,NL,electricity,32,968.7653734940917,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
54,bss_nas,NL,electricity,13,916.439038769858,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
55,bss_nas,NL,electricity,33,16.35390375897758,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
56,bss_nas,NL,electricity,34,821.6675019735325,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
57,bss_nas,NL,electricity,31,24.36942307448259,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
58,bss_nas,NL,electricity,19,615.4926713288462,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
59,bss_nas,NL,electricity,2,3.736010291848608,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
60,bss_nas,NL,electricity,9,1175.8544646086157,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
61,bss_nas,NL,electricity,3,25.127891609178594,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
62,bss_nas,NL,electricity,14,8.044814047049304,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
63,bss_nas,NL,electricity,29,28.809269905257917,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
64,bss_nas,NL,electricity,20,12.661033760335442,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
65,bss_nas,NL,electricity,28,1109.3128150738228,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
66,bss_nas,NL,electricity,16,8.143313414262943,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
67,bss_nas,NL,electricity,27,22.844846499011453,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
68,bss_nas,NL,electricity,21,162.58604299851578,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
69,bss_nas,NL,electricity,22,1278.3722358544862,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
70,bss_nas,NL,electricity,15,995.9391685388588,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
71,bss_nas,NL,electricity,24,1046.9199720542827,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
72,bss_nas,NL,electricity,30,803.6975651907361,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
73,bss_nas,NL,electricity,25,42.40514942011143,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
74,bss_nas,NL,electricity,26,993.1580006681182,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
75,bss_nas,NL,electricity,50,27.98894917219511,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
76,bss_nas,NL,electricity,46,41.30277273887405,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
77,bss_nas,NL,electricity,48,48.42168129571641,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
78,bss_nas,NL,electricity,45,757.7708657438835,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
79,bss_nas,NL,electricity,10,9.417357019598507,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
80,bss_nas,NL,electricity,35,17.447812013607376,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
81,bss_nas,NL,electricity,49,743.5200723197763,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
82,bss_nas,NL,electricity,44,50.565420694865,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
83,bss_nas,NL,electricity,43,741.1742508493344,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
84,bss_nas,NL,electricity,1,1.2099627750382493,spores_eur_2050,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
