,techs,locs,carriers,spores,total_carrier_con,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
380,curtailment_hyd,NL,hydrogen,10,-0.034606726898800844,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
381,curtailment_hyd,NL,hydrogen,31,-0.05411467287012783,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
382,curtailment_hyd,NL,hydrogen,9,-0.04114001366269804,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
383,curtailment_hyd,NL,hydrogen,28,-0.04330455028139113,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
384,curtailment_hyd,NL,hydrogen,43,-0.04044819745058703,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
385,curtailment_hyd,NL,hydrogen,34,-0.03243686865334894,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
386,curtailment_hyd,NL,hydrogen,35,-0.027757838833622372,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
387,curtailment_hyd,NL,hydrogen,36,-0.04280286382709164,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
388,curtailment_hyd,NL,hydrogen,37,-0.032251584103050845,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
389,curtailment_hyd,NL,hydrogen,38,-0.04461067509100758,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
390,curtailment_hyd,NL,hydrogen,39,-0.0403968950122362,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
391,curtailment_hyd,NL,hydrogen,4,-0.04662342904248362,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
392,curtailment_hyd,NL,hydrogen,40,-0.03538040151306632,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
393,curtailment_hyd,NL,hydrogen,41,-0.04133580509733292,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
394,curtailment_hyd,NL,hydrogen,42,-0.030011640220891422,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
395,curtailment_hyd,NL,hydrogen,8,-0.03507431319985699,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
396,curtailment_hyd,NL,hydrogen,44,-0.033414569868909894,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
397,curtailment_hyd,NL,hydrogen,45,-0.04066541808560942,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
398,curtailment_hyd,NL,hydrogen,32,-0.04309794018126922,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
399,curtailment_hyd,NL,hydrogen,46,-0.044504518867142906,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
400,curtailment_hyd,NL,hydrogen,1,-0.019015117628441658,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
401,curtailment_hyd,NL,hydrogen,47,-0.04633744530110562,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
402,curtailment_hyd,NL,hydrogen,48,-0.055139556609901774,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
403,curtailment_hyd,NL,hydrogen,6,-0.017406062712325365,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
404,curtailment_hyd,NL,hydrogen,7,-0.02472451640687723,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
405,curtailment_hyd,NL,hydrogen,49,-0.044152121458409965,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
406,curtailment_hyd,NL,hydrogen,5,-0.03090182736332281,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
407,curtailment_hyd,NL,hydrogen,50,-0.052098908736297744,spores_eur_2050,Curtailment - Imbalance market,#ffeb3b,curtailment.demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
408,demand_elc,NL,electricity,6,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
409,demand_elc,NL,electricity,36,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
410,demand_elc,NL,electricity,14,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
411,demand_elc,NL,electricity,47,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
412,demand_elc,NL,electricity,9,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
413,demand_elc,NL,electricity,35,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
414,demand_elc,NL,electricity,46,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
415,demand_elc,NL,electricity,15,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
416,demand_elc,NL,electricity,0,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
417,demand_elc,NL,electricity,48,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
418,demand_elc,NL,electricity,13,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
419,demand_elc,NL,electricity,49,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
420,demand_elc,NL,electricity,8,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
421,demand_elc,NL,electricity,24,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
422,demand_elc,NL,electricity,23,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
423,demand_elc,NL,electricity,5,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
424,demand_elc,NL,electricity,1,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
425,demand_elc,NL,electricity,11,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
426,demand_elc,NL,electricity,50,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
427,demand_elc,NL,electricity,7,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
428,demand_elc,NL,electricity,10,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
429,demand_elc,NL,electricity,34,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
430,demand_elc,NL,electricity,29,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
431,demand_elc,NL,electricity,12,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
432,demand_elc,NL,electricity,31,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
433,demand_elc,NL,electricity,30,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
434,demand_elc,NL,electricity,32,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
435,demand_elc,NL,electricity,4,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
436,demand_elc,NL,electricity,37,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
437,demand_elc,NL,electricity,20,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
438,demand_elc,NL,electricity,28,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
439,demand_elc,NL,electricity,17,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
440,demand_elc,NL,electricity,18,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
441,demand_elc,NL,electricity,2,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
442,demand_elc,NL,electricity,22,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
443,demand_elc,NL,electricity,39,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
444,demand_elc,NL,electricity,44,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
445,demand_elc,NL,electricity,43,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
446,demand_elc,NL,electricity,40,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
447,demand_elc,NL,electricity,26,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
448,demand_elc,NL,electricity,33,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
449,demand_elc,NL,electricity,42,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
450,demand_elc,NL,electricity,27,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
451,demand_elc,NL,electricity,38,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
452,demand_elc,NL,electricity,16,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
453,demand_elc,NL,electricity,21,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
454,demand_elc,NL,electricity,25,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
455,demand_elc,NL,electricity,3,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
456,demand_elc,NL,electricity,19,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
457,demand_elc,NL,electricity,45,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
458,demand_elc,NL,electricity,41,-257988.5400435,spores_eur_2050,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,electricity,electricity
459,demand_gas,NL,gas,44,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
460,demand_gas,NL,gas,43,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
461,demand_gas,NL,gas,42,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
462,demand_gas,NL,gas,28,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
463,demand_gas,NL,gas,27,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
464,demand_gas,NL,gas,41,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
465,demand_gas,NL,gas,40,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
466,demand_gas,NL,gas,0,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
467,demand_gas,NL,gas,16,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
468,demand_gas,NL,gas,1,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
469,demand_gas,NL,gas,31,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
470,demand_gas,NL,gas,33,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
471,demand_gas,NL,gas,14,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
472,demand_gas,NL,gas,34,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
473,demand_gas,NL,gas,30,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
474,demand_gas,NL,gas,13,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
475,demand_gas,NL,gas,35,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
476,demand_gas,NL,gas,15,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
477,demand_gas,NL,gas,36,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
478,demand_gas,NL,gas,32,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
479,demand_gas,NL,gas,3,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
480,demand_gas,NL,gas,11,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
481,demand_gas,NL,gas,37,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
482,demand_gas,NL,gas,38,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
483,demand_gas,NL,gas,17,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
484,demand_gas,NL,gas,39,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
485,demand_gas,NL,gas,29,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
486,demand_gas,NL,gas,4,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
487,demand_gas,NL,gas,10,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
488,demand_gas,NL,gas,12,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
489,demand_gas,NL,gas,45,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
490,demand_gas,NL,gas,50,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
491,demand_gas,NL,gas,24,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
492,demand_gas,NL,gas,6,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
493,demand_gas,NL,gas,49,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
494,demand_gas,NL,gas,23,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
495,demand_gas,NL,gas,19,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
496,demand_gas,NL,gas,7,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
497,demand_gas,NL,gas,48,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
498,demand_gas,NL,gas,2,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
499,demand_gas,NL,gas,25,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
500,demand_gas,NL,gas,8,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
501,demand_gas,NL,gas,47,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
502,demand_gas,NL,gas,20,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
503,demand_gas,NL,gas,5,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
504,demand_gas,NL,gas,26,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
505,demand_gas,NL,gas,9,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
506,demand_gas,NL,gas,18,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
507,demand_gas,NL,gas,46,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
508,demand_gas,NL,gas,21,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
509,demand_gas,NL,gas,22,-69025.7159786,spores_eur_2050,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,gas,gas
510,demand_hyd,NL,hydrogen,46,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
511,demand_hyd,NL,hydrogen,16,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
512,demand_hyd,NL,hydrogen,45,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
513,demand_hyd,NL,hydrogen,15,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
514,demand_hyd,NL,hydrogen,34,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
515,demand_hyd,NL,hydrogen,44,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
516,demand_hyd,NL,hydrogen,14,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
517,demand_hyd,NL,hydrogen,43,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
518,demand_hyd,NL,hydrogen,38,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
519,demand_hyd,NL,hydrogen,42,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
520,demand_hyd,NL,hydrogen,13,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
521,demand_hyd,NL,hydrogen,10,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
522,demand_hyd,NL,hydrogen,41,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
523,demand_hyd,NL,hydrogen,40,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
524,demand_hyd,NL,hydrogen,36,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
525,demand_hyd,NL,hydrogen,4,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
526,demand_hyd,NL,hydrogen,39,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
527,demand_hyd,NL,hydrogen,11,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
528,demand_hyd,NL,hydrogen,12,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
529,demand_hyd,NL,hydrogen,37,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
530,demand_hyd,NL,hydrogen,35,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
531,demand_hyd,NL,hydrogen,32,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
532,demand_hyd,NL,hydrogen,48,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
533,demand_hyd,NL,hydrogen,25,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
534,demand_hyd,NL,hydrogen,26,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
535,demand_hyd,NL,hydrogen,24,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
536,demand_hyd,NL,hydrogen,27,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
537,demand_hyd,NL,hydrogen,28,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
538,demand_hyd,NL,hydrogen,23,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
539,demand_hyd,NL,hydrogen,29,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
540,demand_hyd,NL,hydrogen,0,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
541,demand_hyd,NL,hydrogen,22,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
542,demand_hyd,NL,hydrogen,3,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
543,demand_hyd,NL,hydrogen,21,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
544,demand_hyd,NL,hydrogen,47,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
545,demand_hyd,NL,hydrogen,20,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
546,demand_hyd,NL,hydrogen,9,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
547,demand_hyd,NL,hydrogen,30,-116436.9960275,spores_eur_2050,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,hydrogen,hydrogen
