,techs,locs,spores,energy_cap,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
34,bss_liion,NL,30,0.024491260764038632,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
35,bss_liion,NL,19,0.2155313275710555,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
36,bss_liion,NL,31,0.905998654290455,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
37,bss_liion,NL,18,1.2849967818931303,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
38,bss_liion,NL,32,0.03134236457314201,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
39,bss_liion,NL,33,0.9176687210923468,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
40,bss_liion,NL,17,0.07506233591076514,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
41,bss_liion,NL,34,0.046974116676236397,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
42,bss_liion,NL,16,1.2343037749559427,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
43,bss_liion,NL,35,0.9113746439493561,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
44,bss_liion,NL,15,0.03924759262290189,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
45,bss_liion,NL,36,0.30983649599403973,spores_eur_2050,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
